"351160424","WROC£AW-STRACHOWICE","2022","01","01","10","2","",150,"",510,"","150P/510P","P","P",7,"",10000,"",7737,"",8,"",297,"",3,"",0,"9",11.0,"",.0,"8","U","",12.3,"",94,"",10.1,"",1007.2,"",1022.0,"",2,1.6,"",.0,"8",0,"8","61","6","7","","5","","St fra3/Sc str pe7","/","","/","/","","/",0,"8",.8,"",.0,"9","0","",11,"","9","17",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","11","2","",180,"",550,"","180P/550P","P","P",7,"",10000,"",10168,"",8,"",293,"",5,"",0,"9",11.6,"",.0,"8","U","",12.0,"",88,"",9.7,"",1007.4,"",1022.2,"",1,1.3,"",.0,"8",0,"8","61","6","7","","5","","St fra1/Sc str pe7","/","","/","/","","/",0,"8",1.6,"",.0,"9","0","",9,"","10","18",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","12","5","",600,"",1400,"","600P/1400","P","P",8,"",30000,"",19394,"",8,"",293,"",5,"",0,"9",11.8,"",.0,"8","U","",11.9,"",86,"",9.5,"",1007.6,"",1022.4,"",1,1.0,"",1.0,"",6,"","61","6","7","","5","","Sc str pe4/Sc str pe7","/","","/","/","","/",2,"",1.9,"",.0,"9","0","",12,"","6","9",8.9,"",7.8,"",6.2,"",4.4,"",4.1,"",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","13","5","",750,"",1600,"","750P/1600","P","P",8,"",30000,"",18908,"",7,"",290,"",5,"",0,"9",11.9,"",.0,"8","U","",12.0,"",86,"",9.6,"",1007.9,"",1022.7,"",2,.7,"",.0,"8",0,"8","21","2","7","","5","","Sc str pe1/Sc str pe7","/","","/","/","","/",0,"8",1.9,"",.0,"9","0","",10,"","12","12",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","14","5","",700,"",1200,"","700P/1200","P","P",8,"",40000,"",26724,"",7,"",294,"",4,"",0,"9",11.9,"",.0,"8","U","",11.7,"",84,"",9.3,"",1008.4,"",1023.2,"",3,1.0,"",.0,"8",0,"8","03","2","7","","8","","Cu fra1/Sc str pe7","/","","/","/","","/",0,"8",2.2,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","15","5","",600,"",1300,"","600P/1300","P","P",8,"",40000,"",20988,"",7,"",294,"",4,"",0,"9",11.7,"",.0,"8","U","",11.5,"",84,"",9.1,"",1009.0,"",1023.8,"",3,1.4,"",.0,"8",0,"8","01","6","7","","5","","Sc str pe6/Sc str pe7","/","","/","/","","/",0,"8",2.2,"",.0,"9","0","",10,"","12","12",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","16","6","",1300,"",0,"8","1300","P","",8,"",30000,"",16149,"",7,"",286,"",3,"",0,"9",10.9,"",.0,"8","U","",11.6,"",89,"",9.2,"",1009.4,"",1024.2,"",2,1.5,"",.0,"8",0,"8","01","2","7","","5","","Sc str pe","/","","/","/","","/",0,"8",1.4,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","17","5","",700,"",1300,"","700P/1300","P","P",8,"",30000,"",13253,"",7,"",291,"",3,"",0,"9",10.7,"",.0,"8","U","",11.6,"",90,"",9.1,"",1009.6,"",1024.5,"",1,1.2,"",.0,"8",0,"8","03","2","7","","5","","Sc str pe4/Sc str pe7","/","","/","/","","/",0,"8",1.3,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","18","5","",700,"",1100,"","700P/1100","P","P",8,"",20000,"",12231,"",8,"",293,"",3,"",0,"9",10.6,"",.0,"8","U","",11.4,"",89,"",8.9,"",1009.9,"",1024.8,"",2,.9,"",.0,"",6,"","60","6","7","","5","","Sc str pe2/Sc str pe7","/","","/","/","","/",2,"",1.4,"",.0,"9","0","",10,"","12","12",8.1,"",7.6,"",6.5,"",4.8,"",.0,"8",10.4,"",12.0,"",9.5,"",.0,"9",0,"9",0,"8",0,"8",".",".",0,"9",0,"9"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","19","1","",90,"",450,"","90P/450P","P","P",6,"",4000,"",4592,"",8,"",307,"",1,"",0,"9",10.2,"",.0,"8","U","",11.7,"",94,"",9.3,"",1010.4,"",1025.3,"",3,1.0,"",.0,"8",0,"8","61","6","7","","5","","St fra2/Sc str pe7","/","","/","/","","/",0,"8",.7,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","20","5","",600,"",900,"","600P/900P","P","P",7,"",10000,"",5247,"",8,"",244,"",2,"",0,"9",9.5,"",.0,"8","U","",11.4,"",96,"",8.9,"",1010.2,"",1025.1,"",0,.6,"",.0,"8",0,"8","21","6","7","","5","","Sc str pe2/Sc str pe7","/","","/","/","","/",0,"8",.5,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","21","5","",700,"",1000,"","700P/1000","P","P",7,"",15000,"",7163,"",8,"",250,"",1,"",0,"9",9.7,"",.0,"8","U","",11.7,"",97,"",9.2,"",1010.1,"",1025.0,"",0,.2,"",.0,"8",0,"8","02","6","7","","5","","Sc str pe2/Sc str pe7","/","","/","/","","/",0,"8",.4,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","22","6","",1200,"",0,"8","1200","P","",7,"",15000,"",7213,"",8,"",250,"",1,"",0,"9",9.4,"",.0,"8","U","",11.2,"",95,"",8.6,"",1010.1,"",1025.0,"",6,-.3,"",.0,"8",0,"8","01","2","7","","5","","Sc str pe","/","","/","/","","/",0,"8",.6,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","01","23","6","",1200,"",0,"8","1200","P","",7,"",16000,"",4006,"",8,"",161,"",1,"",0,"9",8.7,"",.0,"8","U","",10.7,"",95,"",7.9,"",1009.5,"",1024.5,"",8,-.7,"",.0,"8",0,"8","02","2","7","","5","","Sc str pe","/","","/","/","","/",0,"8",.6,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","00","6","",1200,"",0,"8","1200","P","",7,"",15000,"",4549,"",7,"",73,"",1,"",0,"9",8.8,"",.0,"8","U","",10.9,"",96,"",8.2,"",1008.9,"",1023.8,"",8,-1.2,"",.7,"",6,"","01","6","7","","5","","Sc str pe","/","","/","/","","/",2,"",.5,"",.0,"8","0","",0,"9","","",7.0,"",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","01","6","",1100,"",0,"8","1100","P","",7,"",18000,"",4474,"",6,"",160,"",1,"",0,"9",7.5,"",.0,"8","U","",9.9,"",96,"",6.9,"",1008.0,"",1023.0,"",8,-2.1,"",.0,"8",0,"8","01","2","6","","5","","Sc str pe","0","",".","0","",".",0,"8",.4,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","02","9","",2500,"",0,"8",">2500","","",7,"",15000,"",3736,"",7,"",147,"",1,"",0,"9",7.4,"",.0,"8","U","",9.8,"",95,"",6.7,"",1007.6,"",1022.6,"",7,-1.9,"",.0,"8",0,"8","11","2","1","","0","",".","3","","Ac str tr","6","","Cs fib",0,"8",.5,"",.0,"8","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","03","9","",2500,"",0,"8",">2500","","",3,"",900,"",299,"",7,"",167,"",1,"",0,"9",5.7,"",.0,"8","U","",8.8,"",96,"",5.1,"",1006.7,"",1021.8,"",7,-2.2,"",.0,"8",0,"8","46","4","0","","0","",".","0","",".","8","","Cs fib",0,"8",.4,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","04","9","",2500,"",0,"8",">2500","","",8,"",30000,"",9996,"",6,"",161,"",3,"",0,"9",4.5,"",.0,"8","U","",8.0,"",95,"",3.8,"",1005.3,"",1020.4,"",8,-2.7,"",.0,"8",0,"8","28","2","0","","0","",".","0","",".","8","","Cs fib",0,"8",.4,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","05","9","",2500,"",0,"8",">2500","","",8,"",40000,"",12694,"",7,"",163,"",2,"",0,"9",5.7,"",.0,"8","U","",8.6,"",94,"",4.8,"",1004.5,"",1019.5,"",7,-3.1,"",.0,"8",0,"8","03","2","0","","0","",".","0","",".","8","","Cs fib",0,"8",.5,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","06","9","",2500,"",0,"8",">2500","","",8,"",20000,"",3476,"",7,"",159,"",2,"",0,"9",4.4,"",.0,"8","U","",7.9,"",94,"",3.5,"",1003.7,"",1018.8,"",6,-3.0,"",.0,"9",0,"9","11","4","2","","0","",".","3","","Ac str tr","8","","Cs fib",2,"",.5,"",.0,"9","0","",0,"9","","",3.7,"",4.5,"",5.4,"",5.3,"",.0,"8",4.4,"",10.7,"",1.5,"",.0,"9",0,"9",0,"9",0,"9",".",".",0,"9",0,"9"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","07","9","",2500,"",0,"8",">2500","","",7,"",15000,"",4946,"",6,"",180,"",1,"",0,"9",4.4,"",.0,"8","U","",8.0,"",96,"",3.8,"",1003.1,"",1018.2,"",7,-2.2,"",.0,"8",0,"8","11","2","2","","0","",".","3","","Ac str tr","8","","Cs fib",0,"8",.3,"",.0,"9","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","08","9","",2500,"",0,"8",">2500","","",8,"",40000,"",30316,"",7,"",229,"",3,"",0,"9",7.1,"",.0,"8","U","",9.1,"",90,"",5.6,"",1002.5,"",1017.4,"",7,-2.0,"",.0,"8",0,"8","03","2","5","","0","",".","3","","Ac str tr","8","","Cs fib",0,"8",1.0,"",.3,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
"351160424","WROC£AW-STRACHOWICE","2022","01","02","09","9","",2500,"",0,"8",">2500","","",9,"",50000,"",36854,"",7,"",234,"",3,"",0,"9",9.7,"",.0,"8","U","",9.5,"",79,"",6.2,"",1002.2,"",1017.0,"",6,-1.5,"",.0,"8",0,"8","02","2","5","","0","",".","3","","Ac str tr","8","","Cs fib",0,"8",2.5,"",.2,"","0","",0,"9","","",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",.0,"8",0,"8",0,"8",0,"8","","",0,"8",0,"8"
